Index,Label,LabelPred,Anomaly,AnomalyScore
1068,3,3,0,0.129438
1069,8,9,0,0.142058
1070,3,3,1,0.059967
1071,5,5,0,0.068280
1072,7,7,0,0.141601
1073,3,3,0,0.137737
1074,5,5,0,0.101048
1075,8,8,0,0.104358
1076,1,1,0,0.152408
1077,2,2,0,0.114783
1078,4,4,0,0.142772
1079,4,4,0,0.134007
1080,6,6,0,0.113617
1081,4,4,0,0.142621
1082,9,9,0,0.131043
1083,5,3,0,0.131113
1084,1,1,0,0.151790
1085,0,0,0,0.069742
1086,6,6,0,0.134339
1087,9,9,0,0.119185
1088,5,5,0,0.130157
1089,9,9,0,0.129816
1090,5,5,0,0.122150
1091,9,9,0,0.135668
1092,7,7,0,0.131261
1093,3,3,0,0.133740
1094,8,8,0,0.133035
1095,0,0,0,0.122709
1096,3,3,0,0.127363
1097,7,7,0,0.114983
1098,1,1,0,0.150784
1099,3,3,0,0.137769
1100,6,6,0,0.131669
1101,7,7,0,0.118357
1102,8,8,1,0.052655
1103,5,5,0,0.070123
1104,9,9,0,0.130468
1105,7,7,0,0.137432
1106,9,9,0,0.125250
1107,6,6,0,0.099345
1108,9,3,0,0.103743
1109,6,6,0,0.128900
1110,3,3,0,0.078992
1111,7,7,0,0.120099
1112,4,4,0,0.137724
1113,4,6,0,0.111771
1114,5,5,0,0.097396
1115,3,8,0,0.119357
1116,5,5,0,0.139662
1117,4,4,0,0.143288
1118,7,7,0,0.135684
1119,8,8,0,0.122169
1120,7,2,0,0.090202
1121,8,8,0,0.134982
1122,0,0,0,0.113793
1123,7,7,0,0.147180
1124,6,6,0,0.092556
1125,8,8,0,0.140108
1126,8,9,0,0.122936
1127,7,7,0,0.114839
1128,3,3,0,0.133967
1129,3,3,0,0.088342
1130,1,1,0,0.145387
1131,9,9,0,0.104606
1132,5,5,0,0.115770
1133,2,2,0,0.121248
1134,7,7,0,0.146558
1135,3,3,0,0.113847
1136,5,5,0,0.131932
1137,1,1,0,0.147186
1138,1,1,0,0.152244
1139,2,2,0,0.124366
1140,1,1,0,0.146344
1141,4,4,0,0.132384
1142,7,7,0,0.139118
1143,4,4,0,0.129048
1144,7,7,0,0.105645
1145,5,5,0,0.126670
1146,4,4,0,0.084338
1147,5,5,0,0.131214
1148,4,4,0,0.084450
1149,0,0,0,0.108248
1150,8,8,0,0.121597
1151,3,3,0,0.119145
1152,6,6,0,0.141607
1153,9,9,0,0.125195
1154,6,6,0,0.125902
1155,0,0,0,0.096996
1156,2,2,0,0.136537
1157,7,7,0,0.124510
1158,4,4,0,0.139977
1159,4,4,0,0.100960
1160,4,4,0,0.129664
1161,4,4,0,0.132670
1162,6,6,0,0.120916
1163,6,6,1,0.059589
1164,4,4,0,0.135215
1165,7,7,0,0.119788
1166,9,9,0,0.138757
1167,3,3,0,0.131306
1168,4,4,0,0.129492
1169,5,5,0,0.129683
1170,5,5,0,0.125549
1171,8,8,0,0.073318
1172,7,7,0,0.137524
1173,3,3,0,0.121000
1174,7,9,0,0.141625
1175,2,2,0,0.084951
1176,7,7,0,0.138446
1177,0,0,0,0.113978
1178,2,2,0,0.097577
1179,4,4,0,0.105119
1180,1,1,0,0.151094
1181,1,1,0,0.147429
1182,6,1,0,0.135799
1183,6,6,0,0.118111
1184,9,9,0,0.138977
1185,2,2,0,0.133902
1186,8,8,0,0.119933
1187,7,7,0,0.099137
1188,2,2,0,0.104446
1189,0,0,0,0.124513
1190,1,1,0,0.151093
1191,5,5,0,0.106295
1192,0,0,0,0.092717
1193,9,5,0,0.141147
1194,1,1,0,0.151383
1195,7,7,0,0.110595
1196,0,0,0,0.113888
1197,6,6,0,0.122979
1198,0,0,0,0.130376
1199,8,4,0,0.115426
1200,6,6,0,0.107126
1201,8,3,0,0.132985
1202,1,1,0,0.148984
1203,8,5,0,0.106321
1204,0,0,0,0.081181
1205,3,2,0,0.117570
1206,3,3,0,0.130083
1207,7,2,0,0.127435
1208,2,2,0,0.117638
1209,3,3,0,0.136564
1210,6,6,0,0.129158
1211,2,2,0,0.093773
1212,1,1,0,0.141492
1213,6,6,0,0.137912
1214,1,1,0,0.150636
1215,1,1,0,0.144780
1216,3,3,0,0.137338
1217,7,7,0,0.148713
1218,9,9,0,0.143027
1219,0,0,0,0.087892
1220,8,8,0,0.126382
1221,0,0,0,0.082827
1222,5,5,0,0.107918
1223,4,4,0,0.138045
1224,0,0,1,0.055567
1225,2,6,0,0.123470
1226,8,8,0,0.127679
1227,7,2,0,0.129398
1228,2,2,0,0.125572
1229,9,3,0,0.131328
1230,8,8,0,0.130526
1231,4,4,0,0.127841
1232,0,0,0,0.113105
1233,9,6,0,0.142559
1234,5,5,0,0.122001
1235,8,8,0,0.112369
1236,5,5,0,0.125535
1237,1,1,0,0.150236
1238,2,2,0,0.115674
1239,1,1,0,0.151757
1240,3,3,0,0.137098
1241,1,1,0,0.141820
1242,7,7,0,0.105008
1243,4,9,0,0.147904
1244,5,5,0,0.135866
1245,7,7,0,0.139053
1246,2,2,0,0.108152
1247,0,0,0,0.112879
1248,9,0,0,0.109170
1249,8,6,0,0.113199
1250,8,8,0,0.123186
1251,6,6,0,0.143099
1252,2,6,0,0.103720
1253,5,5,0,0.112367
1254,4,4,0,0.079345
1255,1,1,0,0.151526
1256,9,9,0,0.132333
1257,2,2,0,0.122530
1258,1,1,0,0.147219
1259,5,5,0,0.125110
1260,8,8,0,0.108764
1261,7,1,0,0.148191
1262,0,0,0,0.122518
1263,2,2,0,0.137521
1264,4,4,1,0.055317
1265,4,4,0,0.141857
1266,3,3,0,0.115167
1267,6,6,0,0.105422
1268,8,8,0,0.112873
1269,8,8,0,0.115955
1270,2,2,0,0.129228
1271,4,9,0,0.144003
1272,0,0,0,0.071095
1273,5,5,0,0.080938
1274,0,0,0,0.112357
1275,4,4,0,0.148355
1276,4,4,0,0.145779
1277,7,7,0,0.110308
1278,9,9,0,0.135323
1279,3,3,0,0.109535
1280,4,4,0,0.114951
1281,1,1,0,0.151139
1282,5,5,0,0.104518
1283,9,9,0,0.120033
1284,7,2,0,0.135764
1285,3,3,0,0.113424
1286,5,5,0,0.120320
1287,8,8,0,0.139103
1288,8,8,0,0.127424
1289,0,0,0,0.121190
1290,5,5,0,0.136715
1291,3,3,0,0.139415
1292,3,3,0,0.080055
1293,6,6,0,0.124968
1294,6,6,0,0.102191
1295,0,0,0,0.123362
1296,1,1,0,0.149621
1297,6,6,0,0.136807
1298,0,0,0,0.107875
1299,3,3,0,0.109856
1300,5,7,0,0.112347
1301,4,4,0,0.135233
1302,4,4,0,0.139576
1303,1,1,0,0.147345
1304,2,2,0,0.106476
1305,9,9,0,0.128408
1306,1,1,0,0.143270
1307,4,4,0,0.125687
1308,6,6,0,0.124249
1309,9,9,0,0.093884
1310,9,9,0,0.137549
1311,3,3,0,0.131465
1312,9,9,0,0.139378
1313,8,8,0,0.126075
1314,4,4,0,0.131234
1315,4,4,0,0.092129
1316,3,5,0,0.129054
1317,1,1,0,0.149529
1318,3,3,0,0.122728
1319,1,1,0,0.146638
1320,8,6,0,0.089163
1321,8,8,0,0.143338
1322,7,7,0,0.142596
1323,9,9,0,0.139820
1324,4,4,0,0.134717
1325,8,8,0,0.131133
1326,8,8,0,0.077045
1327,7,2,0,0.133362
1328,9,9,0,0.129014
1329,7,9,0,0.138945
1330,1,1,0,0.149357
1331,4,4,0,0.121231
1332,5,5,0,0.121684
1333,6,6,0,0.074377
1334,0,0,0,0.099763
1335,5,5,0,0.127486
1336,2,2,0,0.114655
1337,2,2,0,0.115453
1338,2,6,0,0.086650
1339,1,1,0,0.149214
1340,5,5,0,0.119941
1341,5,5,0,0.115280
1342,2,2,0,0.098285
1343,4,4,0,0.111451
1344,9,9,0,0.141069
1345,6,6,0,0.127083
1346,2,2,0,0.110026
1347,7,7,0,0.137920
1348,7,7,0,0.130583
1349,2,2,0,0.071701
1350,2,2,0,0.126477
1351,1,1,0,0.151991
1352,1,1,0,0.143761
1353,2,2,1,0.032854
1354,8,8,0,0.135102
1355,3,3,0,0.092475
1356,7,7,0,0.144396
1357,2,2,0,0.143871
1358,4,4,0,0.135418
1359,1,1,0,0.152325
1360,7,7,0,0.139119
1361,1,1,0,0.151929
1362,7,7,0,0.141118
1363,6,6,0,0.080628
1364,7,7,0,0.128286
1365,8,2,0,0.128415
1366,2,2,0,0.087481
1367,7,7,0,0.136576
1368,3,3,0,0.115432
1369,1,1,0,0.151040
1370,7,7,0,0.117982
1371,5,5,0,0.130067
1372,8,8,0,0.117355
1373,2,2,0,0.124710
1374,6,6,0,0.127439
1375,2,2,0,0.106475
1376,2,2,0,0.113889
1377,5,5,0,0.112726
1378,6,6,1,0.051217
1379,5,5,0,0.126213
1380,0,0,0,0.064620
1381,9,9,0,0.133043
1382,2,2,0,0.074951
1383,4,4,0,0.100075
1384,3,3,0,0.115326
1385,3,3,0,0.139642
1386,9,9,0,0.131060
1387,7,7,0,0.084008
1388,6,6,0,0.128540
1389,6,6,0,0.094512
1390,8,8,0,0.123874
1391,0,0,0,0.072253
1392,4,4,0,0.069181
1393,1,1,0,0.153571
1394,5,3,0,0.123996
1395,8,8,0,0.109147
1396,2,2,0,0.110567
1397,9,9,0,0.139668
1398,1,1,0,0.146035
1399,8,8,0,0.121477
1400,0,0,0,0.095852
1401,6,6,0,0.130548
1402,7,7,0,0.144741
1403,2,2,0,0.123803
1404,1,1,0,0.139559
1405,0,0,0,0.128822
1406,5,5,0,0.122429
1407,5,5,0,0.135738
1408,2,2,0,0.088256
1409,0,0,0,0.083594
1410,2,2,0,0.142803
1411,2,2,0,0.120328
1412,0,0,0,0.120121
1413,2,2,0,0.139770
1414,4,4,0,0.128467
1415,9,9,0,0.131921
1416,8,8,0,0.106275
1417,0,0,0,0.122008
1418,9,9,0,0.120833
1419,9,9,0,0.116763
1420,4,4,0,0.063092
1421,6,6,0,0.122906
1422,5,5,0,0.121025
1423,4,4,0,0.088868
1424,9,9,0,0.127061
1425,1,1,0,0.148706
1426,8,8,0,0.104438
1427,3,3,0,0.128090
1428,4,4,0,0.082337
1429,9,9,0,0.113760
1430,9,9,0,0.135769
1431,1,1,0,0.149258
1432,2,2,0,0.103896
1433,2,2,0,0.099148
1434,8,8,0,0.134729
1435,1,1,0,0.149474
1436,9,9,0,0.119616
1437,6,6,0,0.130321
1438,4,4,0,0.134723
1439,0,0,0,0.120557
1440,9,9,0,0.147467
1441,4,4,0,0.139513
1442,8,8,0,0.119441
1443,3,3,0,0.133536
1444,8,8,0,0.127085
1445,6,6,0,0.079444
1446,0,0,0,0.113317
1447,2,2,0,0.113202
1448,5,5,0,0.130580
1449,1,1,0,0.151515
1450,9,9,0,0.117348
1451,6,6,0,0.080286
1452,2,2,0,0.129859
1453,9,9,0,0.140070
1454,4,9,0,0.134619
1455,0,0,0,0.108844
1456,9,9,0,0.143886
1457,6,6,0,0.119235
1458,0,0,1,0.044541
1459,6,6,0,0.096511
1460,2,2,0,0.090785
1461,5,5,0,0.121629
1462,4,4,0,0.111082
1463,2,2,0,0.109203
1464,3,3,0,0.087836
1465,8,8,0,0.114738
1466,4,4,0,0.139984
1467,5,0,0,0.090673
1468,5,5,0,0.113241
1469,0,0,0,0.093309
1470,3,5,0,0.131745
1471,8,8,0,0.107394
1472,5,5,0,0.130535
1473,3,3,0,0.136704
1474,5,5,0,0.126316
1475,8,8,0,0.131708
1476,6,6,0,0.132018
1477,5,5,0,0.121054
1478,7,7,0,0.133800
1479,6,6,0,0.138669
1480,3,3,0,0.113020
1481,3,3,0,0.116579
1482,9,9,0,0.122095
1483,6,6,0,0.128682
1484,1,1,0,0.149710
1485,1,1,0,0.150144
1486,2,2,0,0.107014
1487,9,9,0,0.134690
1488,0,0,0,0.087330
1489,4,4,0,0.082167
1490,3,3,0,0.094318
1491,3,3,0,0.119415
1492,6,6,0,0.105948
1493,9,9,0,0.097469
1494,5,5,0,0.116139
1495,7,0,0,0.131849
1496,3,3,0,0.139877
1497,7,7,0,0.128060
1498,7,7,0,0.112199
1499,7,7,0,0.098830
1500,8,8,0,0.074638
1501,7,1,0,0.147654
1502,9,9,0,0.115495
1503,8,8,0,0.134206
1504,3,3,0,0.137636
1505,0,0,0,0.124568
1506,7,7,0,0.145882
1507,2,2,0,0.114202
1508,7,7,0,0.146740
1509,9,9,0,0.132853
1510,4,4,0,0.097263
1511,5,5,0,0.128173
1512,4,4,0,0.097900
1513,9,9,0,0.125507
1514,3,3,0,0.129456
1515,2,2,0,0.117413
1516,1,1,0,0.145918
1517,4,4,0,0.135443
1518,0,0,0,0.109761
1519,2,2,0,0.097648
1520,3,3,0,0.128199
1521,7,7,0,0.104100
1522,5,5,0,0.128457
1523,7,7,0,0.145924
1524,8,8,0,0.126166
1525,8,8,0,0.117491
1526,5,0,0,0.087845
1527,0,0,1,0.044381
1528,1,6,0,0.130922
1529,1,1,0,0.148655
1530,4,4,0,0.065752
1531,8,7,0,0.103648
1532,3,3,0,0.131153
1533,9,9,0,0.137302
1534,0,0,0,0.112140
1535,0,0,0,0.116711
1536,0,0,0,0.120732
1537,6,6,0,0.078068
1538,6,6,0,0.122386
1539,2,2,0,0.132850
1540,3,3,0,0.133421
1541,7,7,0,0.118108
1542,8,8,0,0.133277
1543,4,4,0,0.135203
1544,7,7,0,0.118614
1545,7,7,0,0.128190
1546,9,9,0,0.075933
1547,2,2,0,0.128723
1548,4,4,0,0.142673
1549,1,1,0,0.150508
1550,4,6,0,0.112856
1551,5,5,0,0.125159
1552,2,2,0,0.111501
1553,4,4,0,0.143133
1554,9,3,0,0.131436
1555,9,8,0,0.134639
1556,1,1,0,0.150302
1557,8,8,0,0.094734
1558,4,4,0,0.136626
1559,0,0,0,0.112200
1560,9,3,0,0.142267
1561,8,8,0,0.128726
1562,4,4,0,0.133026
1563,8,8,0,0.119987
1564,7,7,0,0.127998
1565,7,7,0,0.143833
1566,0,0,0,0.116601
1567,7,7,0,0.145229
1568,8,8,0,0.081149
1569,8,8,0,0.116390
1570,6,6,0,0.088215
1571,0,0,0,0.098119
1572,4,9,0,0.140261
1573,8,8,0,0.138741
1574,8,8,0,0.139521
1575,2,2,1,0.057393
1576,4,4,0,0.115268
1577,7,7,0,0.144559
1578,6,6,0,0.122286
1579,6,6,0,0.133538
1580,6,6,0,0.130780
1581,4,4,0,0.144244
1582,7,9,0,0.131353
1583,1,1,0,0.146610
1584,8,8,0,0.136693
1585,8,8,0,0.135111
1586,2,2,0,0.107229
1587,3,3,0,0.139270
1588,6,6,0,0.124923
1589,3,3,0,0.114104
1590,0,0,1,0.051667
1591,0,0,0,0.110287
1592,3,3,0,0.135031
1593,7,7,0,0.131076
1594,6,6,0,0.142001
1595,9,9,0,0.132714
1596,7,7,0,0.140470
1597,9,9,0,0.137483
1598,9,9,0,0.143945
1599,5,5,0,0.095227
1600,4,4,0,0.130966
1601,3,3,0,0.126112
1602,3,3,0,0.090409
1603,6,6,0,0.133321
1604,1,1,0,0.146176
1605,2,2,0,0.110985
1606,3,3,0,0.124117
1607,7,7,0,0.118371
1608,3,3,0,0.143702
1609,3,3,0,0.129333
1610,2,5,0,0.084161
1611,0,0,1,0.021713
1612,3,3,0,0.133758
1613,3,3,0,0.103139
1614,8,8,0,0.112864
1615,4,4,0,0.138196
1616,3,3,0,0.084785
1617,6,6,0,0.095532
1618,3,3,0,0.123690
1619,5,5,0,0.081236
1620,0,0,0,0.131478
1621,2,2,0,0.103825
1622,0,0,0,0.104935
1623,9,9,0,0.122762
1624,0,0,0,0.066669
1625,7,7,0,0.137109
1626,4,4,0,0.128666
1627,6,6,0,0.138606
1628,9,9,0,0.073760
1629,3,3,0,0.130823
1630,5,5,0,0.105505
1631,1,1,0,0.149980
1632,9,9,0,0.125534
1633,6,6,0,0.126629
1634,1,1,0,0.148506
1635,4,9,0,0.139985
1636,5,5,0,0.128411
1637,4,4,0,0.116441
1638,5,5,0,0.130880
1639,0,0,0,0.113512
1640,5,5,0,0.128243
1641,9,9,0,0.106433
1642,5,9,0,0.093203
1643,2,2,0,0.124117
1644,1,1,0,0.148381
1645,2,2,0,0.139297
1646,9,9,0,0.107591
1647,1,1,0,0.142589
1648,9,9,0,0.144095
1649,9,9,0,0.143893
1650,4,4,0,0.124430
1651,0,0,0,0.100428
1652,8,8,0,0.136656
1653,4,4,0,0.125002
1654,5,5,0,0.129057
1655,2,2,0,0.092023
1656,9,9,0,0.130246
1657,2,2,0,0.100046
1658,1,1,0,0.150410
1659,2,2,0,0.117803
1660,1,1,0,0.152215
1661,7,7,0,0.147152
1662,3,3,0,0.122305
1663,6,6,0,0.116071
1664,8,8,0,0.098339
1665,8,8,0,0.133437
1666,4,4,0,0.136994
1667,9,9,0,0.132793
1668,1,1,0,0.142884
1669,9,9,0,0.140402
1670,8,8,0,0.131620
1671,5,5,0,0.122057
1672,7,7,0,0.070738
1673,5,5,0,0.123300
1674,1,1,0,0.151362
1675,1,1,0,0.149139
1676,8,8,0,0.115903
1677,6,6,0,0.118143
1678,5,5,0,0.113565
1679,2,2,0,0.131749
1680,4,4,0,0.086717
1681,4,4,0,0.137178
1682,3,7,0,0.112249
1683,2,2,0,0.104261
1684,3,3,0,0.128221
1685,5,5,0,0.135924
1686,6,6,0,0.119522
1687,8,8,0,0.127986
1688,8,8,0,0.135182
1689,6,6,0,0.136813
1690,2,2,0,0.140566
1691,3,3,0,0.136188
1692,1,1,0,0.135661
1693,0,0,1,0.054128
1694,5,5,0,0.129232
1695,8,8,0,0.137814
1696,9,9,0,0.135082
1697,2,2,0,0.125897
1698,9,9,0,0.134873
1699,6,6,0,0.094750
1700,7,7,0,0.123798
1701,0,0,0,0.098414
1702,4,4,0,0.147530
1703,8,8,0,0.124301
1704,7,7,0,0.144184
1705,1,1,0,0.149654
1706,7,7,0,0.138645
1707,4,4,0,0.111065
1708,1,1,0,0.145969
1709,0,0,0,0.079360
1710,9,3,0,0.130856
1711,7,7,0,0.140491
1712,2,2,0,0.122508
1713,0,0,0,0.069133
1714,0,0,0,0.106897
1715,9,9,0,0.117256
1716,1,1,0,0.151345
1717,7,7,0,0.150266
1718,8,0,0,0.105248
1719,7,9,0,0.098336
1720,8,8,0,0.137198
1721,4,4,1,0.061256
1722,7,9,0,0.145536
1723,2,2,0,0.111973
1724,0,0,0,0.105176
1725,4,4,0,0.090667
1726,6,6,0,0.140083
1727,0,0,0,0.082110
1728,3,3,0,0.111050
1729,1,1,0,0.151346
1730,1,1,0,0.145353
1731,3,3,0,0.122487
1732,3,3,0,0.097790
1733,9,9,0,0.125501
1734,6,6,0,0.068387
1735,7,7,0,0.085772
1736,4,4,0,0.146544
1737,1,1,0,0.150729
1738,5,3,0,0.081592
1739,3,3,0,0.130522
1740,0,0,0,0.120921
1741,8,8,0,0.113194
1742,7,7,0,0.141878
1743,3,3,0,0.126024
1744,9,9,0,0.135500
1745,6,6,0,0.124832
1746,9,9,0,0.140349
1747,3,3,0,0.103974
1748,5,5,0,0.100378
1749,0,0,0,0.067653
1750,2,2,0,0.089414
1751,7,7,0,0.134898
1752,4,4,0,0.130840
1753,5,5,0,0.134263
1754,1,1,0,0.150753
1755,7,2,0,0.115659
1756,5,5,0,0.122342
1757,8,8,0,0.131187
1758,0,0,0,0.129358
1759,8,8,0,0.081059
1760,8,8,0,0.124688
1761,1,1,0,0.145522
1762,5,5,0,0.131261
1763,0,0,0,0.114822
1764,3,3,0,0.142916
1765,0,0,0,0.102164
1766,3,3,0,0.098456
1767,1,1,0,0.144741
1768,4,4,0,0.133647
1769,0,0,0,0.109513
1770,3,3,0,0.130296
1771,7,7,0,0.133926
1772,2,2,0,0.129746
1773,7,7,0,0.098027
1774,1,1,0,0.142735
1775,8,8,0,0.125979
1776,0,0,0,0.112016
1777,7,7,0,0.142787
1778,0,0,0,0.117012
1779,4,4,0,0.129687
1780,3,3,0,0.115485
1781,1,1,0,0.150007
1782,9,9,0,0.115873
1783,8,2,0,0.081686
1784,7,7,0,0.115009
1785,7,7,0,0.143047
1786,1,1,0,0.136011
1787,4,4,0,0.143900
1788,9,9,0,0.119702
1789,9,9,0,0.143046
1790,3,3,0,0.129752
1791,2,7,1,0.056606
1792,1,1,0,0.149046
1793,7,7,0,0.130449
1794,9,9,0,0.069275
1795,0,0,0,0.119420
1796,2,2,0,0.118747
1797,0,0,0,0.085183
1798,3,3,0,0.120700
1799,3,3,0,0.113834
1800,7,7,0,0.138995
1801,6,6,0,0.093615
1802,9,9,1,0.045911
1803,2,2,0,0.124703
1804,3,3,0,0.124171
1805,3,3,0,0.107179
1806,7,7,0,0.108515
1807,7,7,0,0.145447
1808,0,0,0,0.078671
1809,0,0,0,0.081696
1810,7,7,0,0.148699
1811,5,5,0,0.087843
1812,2,2,0,0.115236
1813,9,9,0,0.131786
1814,8,5,0,0.085357
1815,7,7,0,0.122982
1816,4,4,0,0.126478
1817,4,4,0,0.140505
1818,2,2,0,0.108782
1819,6,6,0,0.123105
1820,6,0,0,0.120723
1821,1,1,0,0.141223
1822,9,9,0,0.126284
1823,6,6,0,0.119285
1824,8,8,0,0.142485
1825,2,2,0,0.110307
1826,9,9,0,0.131681
1827,0,0,0,0.096238
1828,8,8,0,0.110917
1829,3,3,0,0.112333
1830,1,1,0,0.153126
1831,1,1,0,0.150297
1832,6,6,0,0.121099
1833,3,3,0,0.122167
1834,5,5,0,0.130320
1835,1,1,0,0.149988
1836,1,1,0,0.149524
1837,1,1,0,0.150904
1838,3,3,0,0.139756
1839,1,1,0,0.135809
1840,2,2,0,0.119870
1841,3,3,0,0.083992
1842,0,0,0,0.082155
1843,2,2,0,0.118572
1844,0,0,0,0.115488
1845,1,1,0,0.151666
1846,3,3,0,0.107130
1847,5,5,0,0.136463
1848,5,5,0,0.086044
1849,7,7,0,0.127162
1850,4,4,0,0.137686
1851,8,9,0,0.133825
1852,9,9,0,0.140811
1853,6,6,0,0.129550
1854,9,9,0,0.103446
1855,6,6,0,0.069239
1856,8,5,0,0.139802
1857,3,3,0,0.100696
1858,6,6,0,0.102475
1859,6,6,0,0.119769
1860,8,8,0,0.073083
1861,5,5,0,0.142078
1862,1,1,0,0.145093
1863,4,4,0,0.141936
1864,2,2,0,0.107823
1865,4,4,0,0.142044
1866,4,4,0,0.129531
1867,5,5,0,0.129261
1868,1,1,0,0.151112
1869,1,1,0,0.142643
1870,9,9,0,0.129543
1871,0,0,1,0.060462
1872,2,2,0,0.118780
1873,4,4,0,0.134551
1874,9,9,0,0.118587
1875,5,5,0,0.127746
1876,7,7,0,0.098039
1877,1,1,0,0.152096
1878,8,8,0,0.138804
1879,8,8,0,0.123412
1880,5,5,0,0.146511
1881,6,6,0,0.097739
1882,9,9,0,0.141638
1883,8,8,0,0.072673
1884,7,7,0,0.097412
1885,1,1,0,0.147083
1886,1,1,0,0.135626
1887,6,6,0,0.130627
1888,7,7,0,0.129780
1889,6,6,0,0.140152
1890,3,3,0,0.107730
1891,2,2,0,0.091058
1892,2,2,0,0.093932
1893,0,0,1,0.035690
1894,8,8,0,0.108703
1895,9,9,0,0.146162
1896,2,2,1,0.047929
1897,5,5,0,0.077238
1898,1,1,0,0.149425
1899,0,0,0,0.083597
1900,8,8,0,0.121015
1901,1,1,0,0.118969
1902,9,4,0,0.145246
1903,5,5,0,0.132833
1904,7,7,0,0.122678
1905,9,9,0,0.143420
1906,6,6,0,0.122903
1907,9,9,0,0.141349
1908,0,0,0,0.124102
1909,6,6,0,0.138581
1910,1,1,0,0.146263
1911,5,5,0,0.137681
1912,5,5,0,0.116873
1913,8,8,0,0.120090
1914,3,3,0,0.132139
1915,8,8,0,0.124909
1916,2,2,0,0.119701
1917,6,6,0,0.127557
1918,5,5,0,0.116088
1919,0,0,0,0.125447
1920,7,7,0,0.138106
1921,4,4,0,0.139708
1922,6,6,0,0.091248
1923,1,1,0,0.150205
1924,3,3,0,0.080913
1925,4,4,0,0.114783
1926,7,7,0,0.137693
1927,3,3,0,0.103626
1928,2,2,0,0.136124
1929,3,3,0,0.122841
1930,4,4,0,0.140252
1931,2,4,0,0.095308
1932,5,5,0,0.132335
1933,2,2,0,0.103711
1934,7,7,0,0.134733
1935,1,1,0,0.149349
1936,7,7,0,0.138904
1937,2,2,0,0.097445
1938,6,6,0,0.129105
1939,4,4,0,0.120378
1940,1,1,0,0.146515
1941,5,5,0,0.103572
1942,7,7,0,0.110302
1943,8,8,0,0.140574
1944,6,6,0,0.134331
1945,0,0,0,0.086834
1946,1,1,0,0.145657
1947,8,8,0,0.128886
1948,2,2,0,0.105023
1949,5,5,0,0.113434
1950,7,7,0,0.132053
1951,7,7,0,0.131503
1952,6,6,0,0.139533
1953,9,3,0,0.141635
1954,3,3,0,0.133656
1955,5,5,0,0.109358
1956,8,2,0,0.111110
1957,4,4,0,0.110046
1958,2,2,0,0.100395
1959,4,4,0,0.114137
1960,0,0,0,0.134739
1961,8,8,0,0.129231
1962,8,8,0,0.135920
1963,3,3,0,0.108395
1964,4,4,0,0.141244
1965,9,9,0,0.141698
1966,2,2,0,0.135563
1967,7,7,0,0.099044
1968,5,5,0,0.123437
1969,8,8,0,0.140437
1970,6,6,0,0.133128
1971,5,5,0,0.115441
1972,6,6,0,0.108516
1973,0,0,0,0.088802
1974,8,3,0,0.117346
1975,6,6,0,0.128790
1976,7,7,0,0.120812
1977,3,3,0,0.128343
1978,6,6,0,0.111306
1979,4,4,0,0.118943
1980,9,9,0,0.134218
1981,4,4,0,0.138020
1982,6,6,0,0.136643
1983,6,6,0,0.117054
1984,3,3,0,0.118015
1985,2,2,0,0.092772
1986,4,4,0,0.144337
1987,1,1,0,0.150391
1988,0,0,0,0.079888
1989,1,1,0,0.146674
1990,4,4,0,0.129367
1991,6,6,0,0.126958
1992,2,2,0,0.112681
1993,9,9,0,0.139285
1994,1,1,0,0.130320
1995,1,1,0,0.151875
1996,0,0,0,0.070289
1997,6,6,0,0.112056
1998,3,3,0,0.132669
1999,9,9,0,0.137725
2000,5,5,0,0.135464
2001,6,6,0,0.137747
2002,5,5,0,0.097295
2003,6,6,0,0.133124
2004,5,5,0,0.132008
2005,8,8,0,0.114691
2006,4,4,0,0.087018
2007,6,6,0,0.103526
2008,4,4,0,0.123046
2009,3,3,0,0.133761
2010,9,9,0,0.089902
2011,1,1,0,0.146567
2012,3,3,0,0.120905
2013,4,4,0,0.138878
2014,1,1,0,0.150767
2015,9,9,0,0.141407
2016,1,1,0,0.147808
2017,7,2,0,0.114243
2018,1,1,0,0.151101
2019,1,1,0,0.142904
2020,9,9,0,0.141985
2021,3,3,0,0.124341
2022,5,5,0,0.121984
2023,4,4,0,0.139701
2024,0,0,0,0.096337
2025,7,9,0,0.136302
2026,3,3,0,0.133704
2027,6,6,0,0.131170
2028,1,1,0,0.149303
2029,7,7,0,0.122174
2030,5,5,0,0.130243
2031,5,5,0,0.116324
2032,3,3,0,0.106306
2033,3,3,0,0.126703
2034,0,0,0,0.085647
2035,1,1,0,0.152555
2036,5,3,0,0.109799
2037,7,7,0,0.122317
2038,5,5,0,0.095424
2039,8,8,0,0.144762
2040,6,6,0,0.108451
2041,5,5,0,0.102474
2042,1,1,0,0.152213
2043,0,0,0,0.108587
2044,4,8,0,0.135805
2045,2,7,0,0.078107
2046,3,3,0,0.104373
2047,4,4,0,0.142928
2048,6,6,0,0.101760
2049,7,7,0,0.061822
2050,9,9,0,0.142530
2051,8,8,0,0.123395
2052,1,1,0,0.149657
2053,8,8,0,0.120746
2054,4,9,0,0.134578
2055,9,9,0,0.133582
2056,2,2,0,0.107303
2057,8,8,0,0.131194
2058,6,6,0,0.069772
2059,2,2,0,0.122507
2060,7,7,0,0.144940
2061,0,0,0,0.063177
2062,0,0,0,0.126130
2063,6,6,0,0.090509
2064,7,1,0,0.143424
2065,5,5,0,0.138200
